"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-03-19","1944-03-25","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-03-26","1944-04-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-04-02","1944-04-08","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-04-09","1944-04-15","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-04-16","1944-04-22","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-04-23","1944-04-29","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-04-30","1944-05-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-05-07","1944-05-13","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-05-14","1944-05-20","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-05-21","1944-05-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-05-28","1944-06-03","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-06-04","1944-06-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-06-18","1944-06-24","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-07-02","1944-07-08","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-07-09","1944-07-15","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-07-16","1944-07-22","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-07-23","1944-07-29","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-07-30","1944-08-05","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-08-06","1944-08-12","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-08-20","1944-08-26","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-08-27","1944-09-02","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-09-03","1944-09-09","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-09-10","1944-09-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-09-17","1944-09-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-09-24","1944-09-30","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-10-01","1944-10-07","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-10-08","1944-10-14","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-10-15","1944-10-21","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-10-22","1944-10-28","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-10-29","1944-11-04","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-11-05","1944-11-11","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-11-12","1944-11-18","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-11-19","1944-11-25","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-11-26","1944-12-02","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-12-03","1944-12-09","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-12-10","1944-12-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-12-17","1944-12-23","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-12-24","1944-12-30","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1944-12-31","1945-01-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","UTAH","US-UT","NA","NA","1945-01-07","1945-01-13","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-01-04","1942-01-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-01-11","1942-01-17","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-01-18","1942-01-24","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-01-25","1942-01-31","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-02-01","1942-02-07","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-02-08","1942-02-14","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-02-15","1942-02-21","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-02-22","1942-02-28","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-03-01","1942-03-07","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-03-22","1942-03-28","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-03-29","1942-04-04","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-04-05","1942-04-11","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-04-19","1942-04-25","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-04-26","1942-05-02","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-05-03","1942-05-09","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-05-10","1942-05-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-05-24","1942-05-30","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-05-31","1942-06-06","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-06-07","1942-06-13","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-06-14","1942-06-20","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-06-21","1942-06-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-06-28","1942-07-04","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-07-05","1942-07-11","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-07-12","1942-07-18","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-07-19","1942-07-25","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-07-26","1942-08-01","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
"Anthrax","409498004","Bacillus anthracis","1392","0","UNITED STATES OF AMERICA","US","MISSOURI","US-MO","NA","NA","1942-08-02","1942-08-08","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","0"
